symbol, name, exchange, marketCap, IPOYear, sector, industry, summary
VIRC,Virco Manufacturing Corporation,NASDAQ,5.054E7,,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/virc
VA,Virgin America Inc.,NASDAQ,1.61E9,2014,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/va
VIRT,Virtu Financial Inc.,NASDAQ,3.07E9,2015,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/virt
VSCP,VirtualScopics Inc.,NASDAQ,9400000.0,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/vscp
VRTS,Virtus Investment Partners Inc.,NASDAQ,1.17E9,,Finance,Investment Managers,http://www.nasdaq.com/symbol/vrts
VRTU,Virtusa Corporation,NASDAQ,1.46E9,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/vrtu
VISN,VisionChina Media Inc.,NASDAQ,4.713E7,2007,Technology,Advertising,http://www.nasdaq.com/symbol/visn
VTAE,Vitae Pharmaceuticals Inc.,NASDAQ,2.9831E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtae
VTL,Vital Therapies Inc.,NASDAQ,2.6349E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtl
VVUS,VIVUS Inc.,NASDAQ,1.2796E8,1994,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vvus
VIIZ,VIX Med-Term ETN Velocityshares,NASDAQ,1950000.0,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viiz
VIIX,VIX Short-Term ETN Velocityshares,NASDAQ,4410000.0,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viix
VOD,Vodafone Group Plc,NASDAQ,8.963E10,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vod
VLTC,Voltari Corporation,NASDAQ,3.103E7,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vltc
VOXX,VOXX International Corporation,NASDAQ,1.2800999999999999E8,,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/voxx
VYGR,Voyager Therapeutics Inc.,NASDAQ,5.9593E8,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vygr
VRNG,Vringo Inc.,NASDAQ,3.67E7,,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/vrng
VSEC,VSE Corporation,NASDAQ,2.975E8,,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/vsec
VTVT,vTv Therapeutics Inc.,NASDAQ,2.1459E8,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtvt
VUZI,Vuzix Corporation,NASDAQ,9.844E7,,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vuzi
VWR,VWR Corporation,NASDAQ,3.45E9,2014,Consumer Durables,Diversified Electronic Products,http://www.nasdaq.com/symbol/vwr
WGBS,WaferGen Bio-systems Inc.,NASDAQ,1.157E7,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/wgbs
WBA,Walgreens Boots Alliance Inc.,NASDAQ,8.91E10,,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/wba
WRES,Warren Resources Inc.,NASDAQ,2.472E7,2004,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wres
WAFD,Washington Federal Inc.,NASDAQ,2.43E9,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wafd
WAFDW,Washington Federal Inc.,NASDAQ,,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wafdw
WASH,Washington Trust Bancorp Inc.,NASDAQ,6.9485E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/wash
WFBI,WashingtonFirst Bankshares Inc,NASDAQ,2.3036E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/wfbi
WSBF,Waterstone Financial Inc.,NASDAQ,4.0495E8,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wsbf
WVE,WAVE Life Sciences Ltd.,NASDAQ,3.3493E8,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/wve
WAVX,Wave Systems Corp.,NASDAQ,8029999.999999999,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/wavx
WNFM,Wayne Farms Inc.,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/wnfm
WAYN,Wayne Savings Bancshares Inc.,NASDAQ,3.605E7,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wayn
WSTG,Wayside Technology Group Inc.,NASDAQ,8.748E7,,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/wstg
WDFC,WD-40 Company,NASDAQ,1.42E9,1973,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wdfc
FLAG,WeatherStorm Forensic Accounting Long Short ETF,NASDAQ,1.254E7,,n/a,n/a,http://www.nasdaq.com/symbol/flag
WEB,Web.com Group Inc.,NASDAQ,1.26E9,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/web
WBMD,WebMD Health Corp,NASDAQ,1.64E9,2005,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wbmd
WB,Weibo Corporation,NASDAQ,3.63E9,2014,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/wb
WEBK,Wellesley Bancorp Inc.,NASDAQ,4.604E7,2012,Finance,Banks,http://www.nasdaq.com/symbol/webk
WEN,Wendy&#39;s Company (The),NASDAQ,2.89E9,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wen
WERN,Werner Enterprises Inc.,NASDAQ,1.96E9,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/wern
WSBC,WesBanco Inc.,NASDAQ,1.3E9,,Finance,Major Banks,http://www.nasdaq.com/symbol/wsbc
WTBA,West Bancorporation,NASDAQ,3.3269E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/wtba
WSTC,West Corporation,NASDAQ,2.12E9,2013,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wstc
WMAR,West Marine Inc.,NASDAQ,2.24E8,1993,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/wmar
WABC,Westamerica Bancorporation,NASDAQ,1.24E9,,Finance,Major Banks,http://www.nasdaq.com/symbol/wabc
WBB,Westbury Bancorp Inc.,NASDAQ,7.936E7,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/wbb
WSTL,Westell Technologies Inc.,NASDAQ,8.178E7,1995,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/wstl
WDC,Western Digital Corporation,NASDAQ,1.43E10,,Technology,Electronic Components,http://www.nasdaq.com/symbol/wdc
WFD,Westfield Financial Inc.,NASDAQ,1.468E8,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wfd
WLB,Westmoreland Coal Company,NASDAQ,1.0803E8,,Energy,Coal Mining,http://www.nasdaq.com/symbol/wlb
WPRT,Westport Innovations Inc,NASDAQ,1.6178E8,,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wprt
WEYS,Weyco Group Inc.,NASDAQ,3.0271E8,,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/weys
WHLR,Wheeler Real Estate Investment Trust Inc.,NASDAQ,1.1975E8,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlr
WHLRP,Wheeler Real Estate Investment Trust Inc.,NASDAQ,1.655E7,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrp
WHLRW,Wheeler Real Estate Investment Trust Inc.,NASDAQ,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrw
WHF,WhiteHorse Finance Inc.,NASDAQ,1.8998E8,,n/a,n/a,http://www.nasdaq.com/symbol/whf
WHFBL,WhiteHorse Finance Inc.,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/whfbl
WFM,Whole Foods Market Inc.,NASDAQ,1.021E10,,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wfm
WILN,Wi-Lan Inc,NASDAQ,1.4012E8,,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/wiln
WHLM,Wilhelmina International Inc.,NASDAQ,4.202E7,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/whlm
WVVI,Willamette Valley Vineyards Inc.,NASDAQ,3.629E7,,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/wvvi
WVVIP,Willamette Valley Vineyards Inc.,NASDAQ,,,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/wvvip
WLDN,Willdan Group Inc.,NASDAQ,7.056E7,2006,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/wldn
WLFC,Willis Lease Finance Corporation,NASDAQ,1.4273E8,1996,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/wlfc
WIBC,Wilshire Bancorp Inc.,NASDAQ,9.0153E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/wibc
WIN,Windstream Holdings Inc.,NASDAQ,6.0521E8,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/win
WING,Wingstop Inc.,NASDAQ,6.0078E8,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wing
WINA,Winmark Corporation,NASDAQ,4.1156E8,,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/wina
WINS,Wins Finance Holdings Inc.,NASDAQ,4.896E7,2014,Finance,Business Services,http://www.nasdaq.com/symbol/wins
WTFC,Wintrust Financial Corporation,NASDAQ,2.51E9,,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfc
WTFCM,Wintrust Financial Corporation,NASDAQ,,,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfcm
WTFCW,Wintrust Financial Corporation,NASDAQ,,,Finance,Major Banks,http://www.nasdaq.com/symbol/wtfcw
AGND,WisdomTree Barclays U.S. Aggregate Bond Negative Duration Fund,NASDAQ,3.555E7,,n/a,n/a,http://www.nasdaq.com/symbol/agnd
AGZD,WisdomTree Barclays U.S. Aggregate Bond Zero Duration Fund,NASDAQ,6.724E7,,n/a,n/a,http://www.nasdaq.com/symbol/agzd
HYND,WisdomTree BofA Merrill Lynch High Yield Bond Negative Duratio,NASDAQ,8109999.999999999,,n/a,n/a,http://www.nasdaq.com/symbol/hynd
HYZD,WisdomTree BofA Merrill Lynch High Yield Bond Zero Duration Fu,NASDAQ,2.028E7,,n/a,n/a,http://www.nasdaq.com/symbol/hyzd
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,NASDAQ,1.748E7,,n/a,n/a,http://www.nasdaq.com/symbol/cxse
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,NASDAQ,1.654E7,,n/a,n/a,http://www.nasdaq.com/symbol/emcg
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,NASDAQ,1.0245E8,,n/a,n/a,http://www.nasdaq.com/symbol/emcb
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,NASDAQ,1.278E7,,n/a,n/a,http://www.nasdaq.com/symbol/dgre
DXGE,WisdomTree Germany Hedged Equity Fund,NASDAQ,3.9162E8,,n/a,n/a,http://www.nasdaq.com/symbol/dxge
WETF,WisdomTree Investments Inc.,NASDAQ,2.93E9,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/wetf
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,NASDAQ,2.0446E8,,n/a,n/a,http://www.nasdaq.com/symbol/dxjs
JGBB,WisdomTree Japan Interest Rate Strategy Fund,NASDAQ,4860000.0,,n/a,n/a,http://www.nasdaq.com/symbol/jgbb
DXKW,WisdomTree Korea Hedged Equity Fund,NASDAQ,2.662E7,,n/a,n/a,http://www.nasdaq.com/symbol/dxkw
GULF,WisdomTree Middle East Dividend Fund,NASDAQ,4.092E7,,n/a,n/a,http://www.nasdaq.com/symbol/gulf
CRDT,WisdomTree Strategic Corporate Bond Fund,NASDAQ,7280000.0,,n/a,n/a,http://www.nasdaq.com/symbol/crdt
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,NASDAQ,5.4496E8,,n/a,n/a,http://www.nasdaq.com/symbol/dgrw
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,NASDAQ,2.64E7,,n/a,n/a,http://www.nasdaq.com/symbol/dgrs
DXPS,WisdomTree United Kingdom Hedged Equity Fund,NASDAQ,3.486E7,,n/a,n/a,http://www.nasdaq.com/symbol/dxps
UBND,WisdomTree Western Asset Unconstrained Bond Fund,NASDAQ,4880000.0,,n/a,n/a,http://www.nasdaq.com/symbol/ubnd
WIX,Wix.com Ltd.,NASDAQ,9.7291E8,2013,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/wix
WLRH,WL Ross Holding Corp.,NASDAQ,6.2781E8,,Finance,Business Services,http://www.nasdaq.com/symbol/wlrh
WLRHU,WL Ross Holding Corp.,NASDAQ,4.232E8,2014,Finance,Business Services,http://www.nasdaq.com/symbol/wlrhu
WLRHW,WL Ross Holding Corp.,NASDAQ,,,Finance,Business Services,http://www.nasdaq.com/symbol/wlrhw
WMIH,WMIH Corp.,NASDAQ,5.0099E8,,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wmih
WBKC,Wolverine Bancorp Inc.,NASDAQ,5.629E7,2011,Finance,Banks,http://www.nasdaq.com/symbol/wbkc
WWD,Woodward Inc.,NASDAQ,3.05E9,,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wwd
WRLD,World Acceptance Corporation,NASDAQ,3.4177E8,1991,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wrld
WOWO,Wowo Limited,NASDAQ,5.6982E8,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/wowo
WPCS,WPCS International Incorporated,NASDAQ,3960000.0,,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/wpcs
WPPGY,WPP plc,NASDAQ,3.059E10,,Technology,Advertising,http://www.nasdaq.com/symbol/wppgy
WMGI,Wright Medical Group N.V.,NASDAQ,2.12E9,2011,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgi
WMGIZ,Wright Medical Group N.V.,NASDAQ,,,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/wmgiz
WSFS,WSFS Financial Corporation,NASDAQ,1.0E9,,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfs
WSFSL,WSFS Financial Corporation,NASDAQ,,,Finance,Major Banks,http://www.nasdaq.com/symbol/wsfsl
WSCI,WSI Industries Inc.,NASDAQ,1.247E7,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wsci
WVFC,WVS Financial Corp.,NASDAQ,2.418E7,,Finance,Banks,http://www.nasdaq.com/symbol/wvfc
WYNN,Wynn Resorts Limited,NASDAQ,6.05E9,2002,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/wynn
XBIT,XBiotech Inc.,NASDAQ,4.3578E8,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xbit
XELB,Xcel Brands Inc,NASDAQ,1.1986E8,,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/xelb
XCRA,Xcerra Corporation,NASDAQ,3.7263E8,,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/xcra
XNCR,Xencor Inc.,NASDAQ,5.6627E8,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xncr
XBKS,Xenith Bankshares Inc.,NASDAQ,8.962E7,,Finance,Major Banks,http://www.nasdaq.com/symbol/xbks
XENE,Xenon Pharmaceuticals Inc.,NASDAQ,1.3082E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xene
XNPT,XenoPort Inc.,NASDAQ,3.9252E8,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xnpt
XGTI,XG Technology Inc,NASDAQ,1280000.0,2013,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/xgti
XGTIW,XG Technology Inc,NASDAQ,,2013,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/xgtiw
XLNX,Xilinx Inc.,NASDAQ,1.258E10,1990,Technology,Semiconductors,http://www.nasdaq.com/symbol/xlnx
XOMA,XOMA Corporation,NASDAQ,1.6396E8,1986,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xoma
XPLR,Xplore Technologies Corp,NASDAQ,5.897E7,,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/xplr
XCOM,Xtera Communications Inc.,NASDAQ,9.462E7,2015,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/xcom
XTLB,XTL Biopharmaceuticals Ltd.,NASDAQ,2.188E7,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/xtlb
XNET,Xunlei Limited,NASDAQ,4.8632E8,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/xnet
MESG,Xura Inc.,NASDAQ,6.2747E8,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mesg
YHOO,Yahoo! Inc.,NASDAQ,3.127E10,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/yhoo
YNDX,Yandex N.V.,NASDAQ,5.58E9,2011,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/yndx
YOD,You On Demand Holdings Inc.,NASDAQ,4.981E7,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/yod
YCB,Your Community Bankshares Inc.,NASDAQ,1.649E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/ycb
YRCW,YRC Worldwide Inc.,NASDAQ,5.411E8,,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/yrcw
YECO,Yulong Eco-Materials Limited,NASDAQ,2.967E7,2015,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/yeco
YY,YY Inc.,NASDAQ,3.28E9,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/yy
ZFGN,Zafgen Inc.,NASDAQ,4.1451E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zfgn
ZAGG,ZAGG Inc,NASDAQ,2.6723E8,,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/zagg
ZAIS,ZAIS Group Holdings Inc.,NASDAQ,1.438E8,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/zais
ZBRA,Zebra Technologies Corporation,NASDAQ,3.9E9,1991,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/zbra
ZLTQ,ZELTIQ Aesthetics Inc.,NASDAQ,1.21E9,2011,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/zltq
ZHNE,Zhone Technologies Inc.,NASDAQ,3.747E7,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/zhne
Z,Zillow Group Inc.,NASDAQ,4.5E9,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/z
ZG,Zillow Group Inc.,NASDAQ,4.71E9,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/zg
ZN,Zion Oil & Gas Inc,NASDAQ,7.261E7,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/zn
ZNWAA,Zion Oil & Gas Inc,NASDAQ,,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/znwaa
